Id,SalePrice
2735,134353.28691214495
2736,146082.2403113126
2737,123266.3672957898
2738,132644.9467050018
2739,158821.86834886175
2740,140081.2917062007
2741,151368.95322830928
2742,162788.11890687537
2743,141289.7363463345
2744,152778.20905823843
2745,142759.69831596094
2746,136697.54117487083
2747,151935.66966922343
2748,134144.75299966361
2749,125809.32876609953
2750,127385.2055293637
2751,128456.7966231865
2752,188706.35640700202
2753,147453.6543517214
2754,226385.8448655916
2755,139186.0049683752
2756,89543.62453963645
2757,62071.24257376157
2758,93374.99722783137
2759,159923.10372224316
2760,126693.95146740074
2761,141086.80677385436
2762,144194.59897336346
2763,185656.61627822364
2764,139538.00858496726
2765,277897.9825744461
2766,129250.74630266005
2767,91936.91644555697
2768,122023.26187725377
2769,132929.28637264116
2770,138970.75412555726
2771,115179.16946198145
2772,108375.66336733673
2773,168659.27089645245
2774,135336.17985918632
2775,114362.42515324272
2776,139558.2014648973
2777,143373.12762498113
2778,104286.96812726406
2779,120789.1470447866
2780,92659.00261314608
2781,92251.12253524596
2782,98886.11405780131
2783,90202.87385576939
2784,123417.95130900102
2785,139376.68313798215
2786,68336.85630031192
2787,124999.23987452142
2788,76749.53819556747
2789,167598.46066084737
2790,97602.2724899133
2791,114344.35599748953
2792,52623.21765125121
2793,159057.11421242444
2794,95878.29832067469
2795,123818.74570312965
2796,97033.20539491964
2797,188326.1594971787
2798,101575.2247271238
2799,113903.69704466095
2800,70850.61585225716
2801,106465.64750436219
2802,127312.59113447773
2803,154613.4884807172
2804,139156.04749482888
2805,92783.28309174805
2806,80861.88225935405
2807,163399.39189243154
2808,151973.66649902696
2809,135587.05823199876
2810,129306.97772376766
2811,156916.33597306482
2812,160772.71336291608
2813,159561.76610866125
2814,163756.07828242175
2815,98354.2991387069
2816,233165.4229410867
2817,156551.457167971
2818,135493.51398393293
2819,160623.59522926126
2820,141443.13707184835
2821,111867.35496444334
2822,192151.02081906324
2823,304568.6871766564
2824,179504.4661680205
2825,137344.0833093786
2826,132532.78045241017
2827,133530.61738345434
2828,197336.14467562857
2829,186055.13706009113
2830,217289.81883048976
2831,182293.83969007246
2832,226845.8756429934
2833,304351.67717711965
2834,216691.87225740252
2835,242481.1771096572
2836,191034.50748202976
2837,152471.20852511312
2838,155090.90586819936
2839,178328.98761026998
2840,201963.74822527927
2841,206494.9809745513
2842,218076.40808196148
2843,152930.41780205892
2844,167077.83142301848
2845,124610.85659908957
2846,209174.23963791097
2847,207033.08920564584
2848,211009.49748064094
2849,199947.58076608664
2850,277582.15263341146
2851,210589.85344719805
2852,241978.2251009897
2853,232258.86612546377
2854,141074.42893097826
2855,198233.76356107235
2856,196040.34348392527
2857,188112.47037060768
2858,189991.63600367348
2859,121933.56973561441
2860,123572.128971838
2861,119778.1547247945
2862,187071.90828388784
2863,129567.46121998038
2864,235392.57668653456
2865,140550.74120785907
2866,138211.38798360922
2867,106109.54407368074
2868,93963.44213021372
2869,106936.6288977867
2870,131290.8771492751
2871,86327.38318697092
2872,55030.26197869098
2873,104011.74929039531
2874,127668.08458331406
2875,112940.53424743228
2876,159836.60908910114
2877,143155.70806317255
2878,157421.0823613641
2879,126202.60029310413
2880,105737.63475663582
2881,148896.2298761977
2882,171625.81757292873
2883,212417.54032273317
2884,215334.83183203713
2885,196451.34459355925
2886,231316.86615060462
2887,91158.75188162268
2888,142988.87557953378
2889,62656.38880214545
2890,81749.65350798801
2891,134191.9024679733
2892,50582.15112659274
2893,88658.2715389361
2894,60078.56595054679
2895,323844.58491636766
2896,279766.5852246395
2897,221677.45302995673
2898,151263.34067842778
2899,213215.7489352979
2900,164902.14668114582
2901,213269.6895985654
2902,180751.47266329493
2903,301084.4957747641
2904,317886.19258776
2905,80184.47603587041
2906,198529.63383851812
2907,107947.08587091469
2908,132614.3692010027
2909,151777.29220657056
2910,82901.71940121835
2911,86684.21764185154
2912,150229.12408249304
2913,82376.284694706
2914,77672.00132344538
2915,82906.19792920869
2916,84670.45365679287
2917,155574.35489766498
2918,122426.1681070294
2919,227002.17212797407
